asset,date,close,sma_50w,sma_200w,below_sma_50w,below_sma_200w,event_first_below_50w,event_first_below_200w,event_reclaim_50w,event_reclaim_200w
mstr,2018-01-29,13.57699966430664,15.68,16.72,True,True,False,False,False,False
mstr,2018-02-05,13.062000274658203,15.55,16.74,True,True,False,False,False,False
mstr,2018-02-12,13.755000114440918,15.44,16.75,True,True,False,False,False,False
mstr,2018-02-19,13.79800033569336,15.35,16.76,True,True,False,False,False,False
mstr,2018-02-26,12.54300022125244,15.21,16.76,True,True,False,False,False,False
mstr,2018-03-05,13.626999855041504,15.11,16.77,True,True,False,False,False,False
mstr,2018-03-12,13.175999641418455,15.0,16.77,True,True,False,False,False,False
mstr,2018-03-19,12.97700023651123,14.9,16.77,True,True,False,False,False,False
mstr,2018-03-26,12.89900016784668,14.79,16.76,True,True,False,False,False,False
mstr,2018-04-02,12.586999893188477,14.67,16.75,True,True,False,False,False,False
mstr,2018-04-09,13.017999649047852,14.55,16.74,True,True,False,False,False,False
mstr,2018-04-16,13.154999732971191,14.43,16.74,True,True,False,False,False,False
mstr,2018-04-23,12.668999671936035,14.31,16.73,True,True,False,False,False,False
mstr,2018-04-30,13.020000457763672,14.2,16.72,True,True,False,False,False,False
mstr,2018-05-07,12.928000450134276,14.1,16.72,True,True,False,False,False,False
mstr,2018-05-14,13.079999923706056,13.99,16.71,True,True,False,False,False,False
mstr,2018-05-21,13.071999549865724,13.89,16.71,True,True,False,False,False,False
mstr,2018-05-28,13.041999816894531,13.78,16.71,True,True,False,False,False,False
mstr,2018-06-04,12.996000289916992,13.67,16.7,True,True,False,False,False,False
mstr,2018-06-11,13.473999977111816,13.56,16.7,True,True,False,False,False,False
mstr,2018-06-18,13.114999771118164,13.45,16.7,True,True,False,False,False,False
mstr,2018-06-25,12.774999618530272,13.34,16.69,True,True,False,False,False,False
mstr,2018-07-02,13.48799991607666,13.23,16.69,False,True,False,False,True,False
mstr,2018-07-09,13.583000183105469,13.22,16.69,False,True,False,False,False,False
mstr,2018-07-16,13.529000282287598,13.22,16.69,False,True,False,False,False,False
mstr,2018-07-23,12.916000366210938,13.22,16.69,True,True,False,False,False,False
mstr,2018-07-30,13.48900032043457,13.24,16.68,False,True,False,False,True,False
mstr,2018-08-06,14.145999908447266,13.27,16.68,False,True,False,False,False,False
mstr,2018-08-13,13.95300006866455,13.29,16.68,False,True,False,False,False,False
mstr,2018-08-20,14.967000007629396,13.33,16.67,False,True,False,False,False,False
mstr,2018-08-27,14.899999618530272,13.38,16.67,False,True,False,False,False,False
mstr,2018-09-03,14.45400047302246,13.42,16.66,False,True,False,False,False,False
mstr,2018-09-10,14.913000106811523,13.46,16.65,False,True,False,False,False,False
mstr,2018-09-17,14.812000274658203,13.49,16.64,False,True,False,False,False,False
mstr,2018-09-24,14.062000274658203,13.5,16.63,False,True,False,False,False,False
mstr,2018-10-01,13.119999885559082,13.49,16.61,True,True,True,False,False,False
mstr,2018-10-08,12.727999687194824,13.47,16.59,True,True,False,False,False,False
mstr,2018-10-15,12.64799976348877,13.45,16.58,True,True,False,False,False,False
mstr,2018-10-22,12.24899959564209,13.43,16.55,True,True,False,False,False,False
mstr,2018-10-29,12.67300033569336,13.42,16.54,True,True,False,False,False,False
mstr,2018-11-05,12.82800006866455,13.4,16.52,True,True,False,False,False,False
mstr,2018-11-12,12.708000183105469,13.38,16.51,True,True,False,False,False,False
mstr,2018-11-19,12.4350004196167,13.36,16.48,True,True,False,False,False,False
mstr,2018-11-26,12.96399974822998,13.35,16.47,True,True,False,False,False,False
mstr,2018-12-03,12.758000373840332,13.34,16.45,True,True,False,False,False,False
mstr,2018-12-10,12.69200038909912,13.33,16.42,True,True,False,False,False,False
mstr,2018-12-17,11.657999992370604,13.3,16.39,True,True,False,False,False,False
mstr,2018-12-24,12.687999725341797,13.27,16.36,True,True,False,False,False,False
mstr,2018-12-31,13.039999961853027,13.25,16.35,True,True,False,False,False,False
mstr,2019-01-07,13.38599967956543,13.24,16.33,False,True,False,False,True,False
mstr,2019-01-14,13.631999969482422,13.24,16.31,False,True,False,False,False,False
mstr,2019-01-21,13.9399995803833,13.26,16.3,False,True,False,False,False,False
mstr,2019-01-28,12.803999900817873,13.24,16.27,True,True,True,False,False,False
mstr,2019-02-04,13.07800006866455,13.23,16.25,True,True,False,False,False,False
mstr,2019-02-11,14.105999946594238,13.26,16.24,False,True,False,False,True,False
mstr,2019-02-18,14.541000366210938,13.28,16.22,False,True,False,False,False,False
mstr,2019-02-25,14.173999786376951,13.3,16.2,False,True,False,False,False,False
mstr,2019-03-04,13.812000274658203,13.31,16.18,False,True,False,False,False,False
mstr,2019-03-11,14.833000183105469,13.35,16.17,False,True,False,False,False,False
mstr,2019-03-18,14.383000373840332,13.39,16.15,False,True,False,False,False,False
mstr,2019-03-25,14.425000190734863,13.42,16.13,False,True,False,False,False,False
mstr,2019-04-01,14.652000427246094,13.45,16.12,False,True,False,False,False,False
mstr,2019-04-08,15.0649995803833,13.49,16.1,False,True,False,False,False,False
mstr,2019-04-15,14.64799976348877,13.53,16.09,False,True,False,False,False,False
mstr,2019-04-22,14.94200038909912,13.57,16.07,False,True,False,False,False,False
mstr,2019-04-29,14.102999687194824,13.59,16.06,False,True,False,False,False,False
mstr,2019-05-06,13.925999641418455,13.61,16.04,False,True,False,False,False,False
mstr,2019-05-13,13.684000015258787,13.62,16.02,False,True,False,False,False,False
mstr,2019-05-20,13.407999992370604,13.63,15.99,True,True,True,False,False,False
mstr,2019-05-27,13.291000366210938,13.62,15.96,True,True,False,False,False,False
mstr,2019-06-03,13.71399974822998,13.63,15.92,False,True,False,False,False,False
mstr,2019-06-10,13.364999771118164,13.65,15.88,True,True,False,False,False,False
mstr,2019-06-17,14.67199993133545,13.67,15.85,False,True,False,False,True,False
mstr,2019-06-24,14.331000328063965,13.68,15.82,False,True,False,False,False,False
mstr,2019-07-01,14.02400016784668,13.69,15.79,False,True,False,False,False,False
mstr,2019-07-08,12.302000045776367,13.68,15.75,True,True,True,False,False,False
mstr,2019-07-15,12.175000190734863,13.66,15.71,True,True,False,False,False,False
mstr,2019-07-22,12.33199977874756,13.62,15.67,True,True,False,False,False,False
mstr,2019-07-29,13.43000030517578,13.61,15.64,True,True,False,False,False,False
mstr,2019-08-05,14.06999969482422,13.59,15.6,False,True,False,False,True,False
mstr,2019-08-12,13.732999801635742,13.57,15.57,False,True,False,False,False,False
mstr,2019-08-19,13.810999870300291,13.56,15.55,False,True,False,False,False,False
mstr,2019-08-26,14.32900047302246,13.54,15.53,False,True,False,False,False,False
mstr,2019-09-02,13.98900032043457,13.53,15.51,False,True,False,False,False,False
mstr,2019-09-09,14.57800006866455,13.54,15.5,False,True,False,False,False,False
mstr,2019-09-16,14.904999732971191,13.57,15.49,False,True,False,False,False,False
mstr,2019-09-23,14.70300006866455,13.61,15.47,False,True,False,False,False,False
mstr,2019-09-30,14.659000396728516,13.65,15.46,False,True,False,False,False,False
mstr,2019-10-07,14.414999961853027,13.7,15.44,False,True,False,False,False,False
mstr,2019-10-14,14.3149995803833,13.73,15.43,False,True,False,False,False,False
mstr,2019-10-21,14.57699966430664,13.76,15.41,False,True,False,False,False,False
mstr,2019-10-28,15.369000434875488,13.82,15.4,False,True,False,False,False,False
mstr,2019-11-04,15.61299991607666,13.88,15.4,False,False,False,False,False,True
mstr,2019-11-11,15.640000343322754,13.93,15.41,False,False,False,False,False,False
mstr,2019-11-18,15.15999984741211,13.98,15.41,False,True,False,True,False,False
mstr,2019-11-25,15.032999992370604,14.03,15.4,False,True,False,False,False,False
mstr,2019-12-02,15.15999984741211,14.1,15.39,False,True,False,False,False,False
mstr,2019-12-09,14.53499984741211,14.14,15.39,False,True,False,False,False,False
mstr,2019-12-16,14.520000457763672,14.17,15.39,False,True,False,False,False,False
mstr,2019-12-23,14.47599983215332,14.19,15.38,False,True,False,False,False,False
mstr,2019-12-30,14.357000350952148,14.2,15.37,False,True,False,False,False,False
mstr,2020-01-06,14.23900032043457,14.21,15.35,False,True,False,False,False,False
mstr,2020-01-13,14.673999786376951,14.25,15.34,False,True,False,False,False,False
mstr,2020-01-20,14.315999984741213,14.27,15.32,False,True,False,False,False,False
mstr,2020-01-27,15.20300006866455,14.29,15.31,False,True,False,False,False,False
mstr,2020-02-03,15.265999794006348,14.31,15.3,False,True,False,False,False,False
mstr,2020-02-10,14.883999824523926,14.32,15.28,False,True,False,False,False,False
mstr,2020-02-17,14.994999885559082,14.34,15.26,False,True,False,False,False,False
mstr,2020-02-24,13.515999794006348,14.32,15.23,True,True,True,False,False,False
mstr,2020-03-02,13.628000259399414,14.3,15.21,True,True,False,False,False,False
mstr,2020-03-09,11.133000373840332,14.24,15.17,True,True,False,False,False,False
mstr,2020-03-16,10.074000358581545,14.15,15.14,True,True,False,False,False,False
mstr,2020-03-23,10.630999565124512,14.06,15.09,True,True,False,False,False,False
mstr,2020-03-30,11.222999572753906,13.99,15.06,True,True,False,False,False,False
mstr,2020-04-06,12.541999816894531,13.94,15.02,True,True,False,False,False,False
mstr,2020-04-13,12.652999877929688,13.91,15.0,True,True,False,False,False,False
mstr,2020-04-20,12.55500030517578,13.88,14.97,True,True,False,False,False,False
mstr,2020-04-27,12.258999824523926,13.86,14.95,True,True,False,False,False,False
mstr,2020-05-04,12.467000007629396,13.84,14.92,True,True,False,False,False,False
mstr,2020-05-11,11.55799961090088,13.8,14.89,True,True,False,False,False,False
mstr,2020-05-18,12.237000465393066,13.77,14.85,True,True,False,False,False,False
mstr,2020-05-25,12.447999954223633,13.75,14.83,True,True,False,False,False,False
mstr,2020-06-01,12.520999908447266,13.71,14.81,True,True,False,False,False,False
mstr,2020-06-08,11.802000045776367,13.66,14.78,True,True,False,False,False,False
mstr,2020-06-15,11.819000244140623,13.62,14.76,True,True,False,False,False,False
mstr,2020-06-22,11.600000381469728,13.6,14.73,True,True,False,False,False,False
mstr,2020-06-29,11.734999656677246,13.59,14.71,True,True,False,False,False,False
mstr,2020-07-06,11.765999794006348,13.58,14.68,True,True,False,False,False,False
mstr,2020-07-13,11.833999633789062,13.55,14.66,True,True,False,False,False,False
mstr,2020-07-20,11.69499969482422,13.5,14.63,True,True,False,False,False,False
mstr,2020-07-27,12.392000198364258,13.48,14.61,True,True,False,False,False,False
mstr,2020-08-03,12.33899974822998,13.45,14.58,True,True,False,False,False,False
mstr,2020-08-10,14.663000106811523,13.45,14.57,False,False,False,False,True,False
mstr,2020-08-17,14.508000373840332,13.46,14.56,False,True,False,False,False,False
mstr,2020-08-24,14.689000129699709,13.47,14.54,False,False,False,False,False,False
mstr,2020-08-31,14.218999862670898,13.45,14.51,False,True,False,True,False,False
mstr,2020-09-07,14.11299991607666,13.44,14.49,False,True,False,False,False,False
mstr,2020-09-14,15.958999633789062,13.47,14.47,False,False,False,False,False,True
mstr,2020-09-21,14.61299991607666,13.47,14.44,False,False,False,False,False,False
mstr,2020-09-28,14.645999908447266,13.48,14.42,False,False,False,False,False,False
mstr,2020-10-05,16.472999572753906,13.51,14.4,False,False,False,False,False,False
mstr,2020-10-12,16.469999313354492,13.54,14.38,False,False,False,False,False,False
mstr,2020-10-19,18.43000030517578,13.59,14.37,False,False,False,False,False,False
mstr,2020-10-26,16.707000732421875,13.61,14.36,False,False,False,False,False,False
mstr,2020-11-02,18.562000274658203,13.68,14.35,False,False,False,False,False,False
mstr,2020-11-09,19.226999282836918,13.77,14.35,False,False,False,False,False,False
mstr,2020-11-16,22.211000442504883,13.91,14.36,False,False,False,False,False,False
mstr,2020-11-23,27.125999450683597,14.16,14.39,False,False,False,False,False,False
mstr,2020-11-30,32.79999923706055,14.53,14.46,False,False,False,False,False,False
mstr,2020-12-07,28.59199905395508,14.81,14.51,False,False,False,False,False,False
mstr,2020-12-14,30.1200008392334,15.12,14.56,False,False,False,False,False,False
mstr,2020-12-21,32.26100158691406,15.48,14.63,False,False,False,False,False,False
mstr,2020-12-28,38.85499954223633,15.97,14.72,False,False,False,False,False,False
mstr,2021-01-04,53.16400146484375,16.74,14.9,False,False,False,False,False,False
mstr,2021-01-11,57.80699920654297,17.6,15.09,False,False,False,False,False,False
mstr,2021-01-18,57.70299911499024,18.44,15.29,False,False,False,False,False,False
mstr,2021-01-25,61.73099899291992,19.38,15.5,False,False,False,False,False,False
mstr,2021-02-01,80.5999984741211,20.69,15.81,False,False,False,False,False,False
mstr,2021-02-08,103.43099975585938,22.49,16.24,False,False,False,False,False,False
mstr,2021-02-15,96.37200164794922,24.15,16.63,False,False,False,False,False,False
mstr,2021-02-22,75.04100036621094,25.42,16.91,False,False,False,False,False,False
mstr,2021-03-01,62.02399826049805,26.46,17.12,False,False,False,False,False,False
mstr,2021-03-08,78.4000015258789,27.82,17.42,False,False,False,False,False,False
mstr,2021-03-15,77.7040023803711,29.15,17.72,False,False,False,False,False,False
mstr,2021-03-22,62.400001525878906,30.15,17.94,False,False,False,False,False,False
mstr,2021-03-29,70.35600280761719,31.3,18.2,False,False,False,False,False,False
mstr,2021-04-05,71.0999984741211,32.47,18.46,False,False,False,False,False,False
mstr,2021-04-12,69.36199951171875,33.61,18.72,False,False,False,False,False,False
mstr,2021-04-19,61.30400085449219,34.59,18.93,False,False,False,False,False,False
mstr,2021-04-26,65.71600341796875,35.67,19.16,False,False,False,False,False,False
mstr,2021-05-03,62.04600143432617,36.67,19.38,False,False,False,False,False,False
mstr,2021-05-10,52.13100051879883,37.46,19.55,False,False,False,False,False,False
mstr,2021-05-17,45.05199813842773,38.11,19.68,False,False,False,False,False,False
mstr,2021-05-24,47.0,38.82,19.85,False,False,False,False,False,False
mstr,2021-05-31,48.46699905395508,39.55,20.02,False,False,False,False,False,False
mstr,2021-06-07,51.64400100708008,40.35,20.21,False,False,False,False,False,False
mstr,2021-06-14,64.64600372314453,41.41,20.47,False,False,False,False,False,False
mstr,2021-06-21,55.005001068115234,42.27,20.69,False,False,False,False,False,False
mstr,2021-06-28,63.56100082397461,43.31,20.94,False,False,False,False,False,False
mstr,2021-07-05,62.86600112915039,44.33,21.19,False,False,False,False,False,False
mstr,2021-07-12,52.30899810791016,45.13,21.39,False,False,False,False,False,False
mstr,2021-07-19,53.97100067138672,45.96,21.6,False,False,False,False,False,False
mstr,2021-07-26,62.60100173950195,46.92,21.84,False,False,False,False,False,False
mstr,2021-08-02,74.87200164794922,48.13,22.15,False,False,False,False,False,False
mstr,2021-08-09,72.80000305175781,49.29,22.45,False,False,False,False,False,False
mstr,2021-08-16,71.65599822998047,50.44,22.74,False,False,False,False,False,False
mstr,2021-08-23,70.72000122070312,51.57,23.02,False,False,False,False,False,False
mstr,2021-08-30,71.22599792480469,52.68,23.31,False,False,False,False,False,False
mstr,2021-09-06,61.55699920654297,53.62,23.55,False,False,False,False,False,False
mstr,2021-09-13,61.42900085449219,54.55,23.79,False,False,False,False,False,False
mstr,2021-09-20,59.93899917602539,55.42,24.02,False,False,False,False,False,False
mstr,2021-09-27,61.24599838256836,56.32,24.26,False,False,False,False,False,False
mstr,2021-10-04,70.88200378417969,57.37,24.55,False,False,False,False,False,False
mstr,2021-10-11,74.98500061035156,58.53,24.86,False,False,False,False,False,False
mstr,2021-10-18,71.85199737548828,59.6,25.15,False,False,False,False,False,False
mstr,2021-10-25,71.50599670410156,60.64,25.44,False,False,False,False,False,False
mstr,2021-11-01,79.7509994506836,61.79,25.77,False,False,False,False,False,False
mstr,2021-11-08,81.1729965209961,62.87,26.11,False,False,False,False,False,False
mstr,2021-11-15,71.83100128173828,63.66,26.4,False,False,False,False,False,False
mstr,2021-11-22,66.30000305175781,64.41,26.66,False,False,False,False,False,False
mstr,2021-11-29,63.0989990234375,65.07,26.91,True,False,True,False,False,False
mstr,2021-12-06,60.08399963378906,65.63,27.14,True,False,False,False,False,False
mstr,2021-12-13,57.15800094604492,65.99,27.36,True,False,False,False,False,False
mstr,2021-12-20,59.72100067138672,66.12,27.59,True,False,False,False,False,False
mstr,2021-12-27,54.44900131225586,66.06,27.8,True,False,False,False,False,False
mstr,2022-01-03,48.29499816894531,65.87,27.97,True,False,False,False,False,False
mstr,2022-01-10,49.95600128173828,65.63,28.16,True,False,False,False,False,False
mstr,2022-01-17,37.5890007019043,64.77,28.28,True,False,False,False,False,False
mstr,2022-01-24,33.89500045776367,63.38,28.39,True,False,False,False,False,False
mstr,2022-01-31,39.16400146484375,62.24,28.52,True,False,False,False,False,False
mstr,2022-02-07,41.10100173950195,61.56,28.66,True,False,False,False,False,False
mstr,2022-02-14,39.59700012207031,61.11,28.79,True,False,False,False,False,False
mstr,2022-02-21,40.5,60.35,28.93,True,False,False,False,False,False
mstr,2022-02-28,41.0359992980957,59.62,29.07,True,False,False,False,False,False
mstr,2022-03-07,39.08200073242188,59.15,29.2,True,False,False,False,False,False
mstr,2022-03-14,45.428001403808594,58.65,29.36,True,False,False,False,False,False
mstr,2022-03-21,47.242000579833984,58.18,29.53,True,False,False,False,False,False
mstr,2022-03-28,49.09799957275391,57.77,29.71,True,False,False,False,False,False
mstr,2022-04-04,45.32400131225586,57.45,29.88,True,False,False,False,False,False
mstr,2022-04-11,44.91899871826172,57.04,30.03,True,False,False,False,False,False
mstr,2022-04-18,40.90800094604492,56.61,30.17,True,False,False,False,False,False
mstr,2022-04-25,35.41699981689453,56.28,30.29,True,False,False,False,False,False
mstr,2022-05-02,29.423999786376957,55.97,30.37,True,True,False,True,False,False
mstr,2022-05-09,20.457000732421875,55.43,30.4,True,True,False,False,False,False
mstr,2022-05-16,20.274999618530277,54.87,30.43,True,True,False,False,False,False
mstr,2022-05-23,21.93899917602539,54.28,30.48,True,True,False,False,False,False
mstr,2022-05-30,22.722000122070312,53.44,30.52,True,True,False,False,False,False
mstr,2022-06-06,20.336000442504883,52.74,30.56,True,True,False,False,False,False
mstr,2022-06-13,16.760000228881836,51.81,30.57,True,True,False,False,False,False
mstr,2022-06-20,20.54400062561035,50.96,30.6,True,True,False,False,False,False
mstr,2022-06-27,16.677000045776367,50.25,30.61,True,True,False,False,False,False
mstr,2022-07-04,22.12800025939941,49.61,30.64,True,True,False,False,False,False
mstr,2022-07-11,21.39800071716309,48.79,30.68,True,True,False,False,False,False
mstr,2022-07-18,28.191999435424805,47.86,30.74,True,True,False,False,False,False
mstr,2022-07-25,28.606000900268555,46.97,30.82,True,True,False,False,False,False
mstr,2022-08-01,31.915000915527344,46.18,30.91,True,False,False,False,False,True
mstr,2022-08-08,35.28400039672852,45.47,31.02,True,False,False,False,False,False
mstr,2022-08-15,28.299999237060547,44.61,31.1,True,True,False,True,False,False
mstr,2022-08-22,24.920000076293945,43.88,31.16,True,True,False,False,False,False
mstr,2022-08-29,21.80599975585937,43.08,31.21,True,True,False,False,False,False
mstr,2022-09-05,26.19700050354004,42.41,31.28,True,True,False,False,False,False
mstr,2022-09-12,20.63400077819824,41.6,31.32,True,True,False,False,False,False
mstr,2022-09-19,19.145000457763672,40.56,31.35,True,True,False,False,False,False
mstr,2022-09-26,21.22599983215332,39.49,31.39,True,True,False,False,False,False
mstr,2022-10-03,22.030000686645508,38.49,31.44,True,True,False,False,False,False
mstr,2022-10-10,20.93099975585937,37.48,31.48,True,True,False,False,False,False
mstr,2022-10-17,23.261999130249023,36.35,31.54,True,True,False,False,False,False
mstr,2022-10-24,27.999000549316406,35.29,31.61,True,True,False,False,False,False
mstr,2022-10-31,27.709999084472656,34.4,31.69,True,True,False,False,False,False
mstr,2022-11-07,17.51799964904785,33.43,31.71,True,True,False,False,False,False
mstr,2022-11-14,17.011999130249023,32.51,31.73,True,True,False,False,False,False
mstr,2022-11-21,18.299999237060547,31.67,31.75,True,True,False,False,False,False
mstr,2022-11-28,20.694000244140625,30.94,31.79,True,True,False,False,False,False
mstr,2022-12-05,20.325000762939453,30.15,31.82,True,True,False,False,False,False
mstr,2022-12-12,17.375,29.41,31.84,True,True,False,False,False,False
mstr,2022-12-19,16.267000198364258,28.77,31.85,True,True,False,False,False,False
mstr,2022-12-26,14.156999588012695,28.06,31.85,True,True,False,False,False,False
mstr,2023-01-02,16.045000076293945,27.62,31.86,True,True,False,False,False,False
mstr,2023-01-09,21.69700050354004,27.38,31.89,True,True,False,False,False,False
mstr,2023-01-16,24.00300025939941,27.08,31.94,True,True,False,False,False,False
mstr,2023-01-23,25.836000442504883,26.77,32.0,True,True,False,False,False,False
mstr,2023-01-30,28.47599983215332,26.55,32.07,False,True,False,False,False,False
mstr,2023-02-06,24.33699989318848,26.23,32.11,True,True,False,False,False,False
mstr,2023-02-13,29.405000686645508,25.99,32.19,False,True,False,False,False,False
mstr,2023-02-20,25.57999992370605,25.72,32.24,True,True,True,False,False,False
mstr,2023-02-27,24.69099998474121,25.31,32.29,True,True,False,False,False,False
mstr,2023-03-06,19.201000213623047,24.75,32.32,True,True,False,False,False,False
mstr,2023-03-13,26.766000747680664,24.3,32.39,False,True,False,False,True,False
mstr,2023-03-20,25.66699981689453,23.91,32.45,False,True,False,False,False,False
mstr,2023-03-27,29.23200035095215,23.59,32.53,False,True,False,False,False,False
mstr,2023-04-03,29.01000022888184,23.36,32.6,False,True,False,False,False,False
mstr,2023-04-10,33.375,23.32,32.7,False,False,False,False,False,False
mstr,2023-04-17,29.101999282836918,23.31,32.77,False,True,False,True,False,False
mstr,2023-04-24,32.8380012512207,23.56,32.87,False,True,False,False,False,False
mstr,2023-05-01,32.672000885009766,23.8,32.96,False,True,False,False,False,False
mstr,2023-05-08,27.100000381469727,23.91,33.03,False,True,False,False,False,False
mstr,2023-05-15,28.827999114990234,24.03,33.12,False,True,False,False,False,False
mstr,2023-05-22,28.51000022888184,24.19,33.2,False,True,False,False,False,False
mstr,2023-05-29,30.21299934387207,24.46,33.28,False,True,False,False,False,False
mstr,2023-06-05,28.232999801635746,24.62,33.35,False,True,False,False,False,False
mstr,2023-06-12,29.339000701904297,24.87,33.43,False,True,False,False,False,False
mstr,2023-06-19,32.9109992980957,25.09,33.53,False,True,False,False,False,False
mstr,2023-06-26,34.242000579833984,25.34,33.63,False,False,False,False,False,True
mstr,2023-07-03,38.07400131225586,25.54,33.75,False,False,False,False,False,False
mstr,2023-07-10,45.88600158691406,25.89,33.9,False,False,False,False,False,False
mstr,2023-07-17,43.665000915527344,26.12,34.05,False,False,False,False,False,False
mstr,2023-07-24,43.46099853515625,26.28,34.19,False,False,False,False,False,False
mstr,2023-07-31,37.696998596191406,26.47,34.31,False,False,False,False,False,False
mstr,2023-08-07,38.430999755859375,26.74,34.43,False,False,False,False,False,False
mstr,2023-08-14,32.86199951171875,26.96,34.52,False,True,False,True,False,False
mstr,2023-08-21,33.60499954223633,27.11,34.61,False,True,False,False,False,False
mstr,2023-08-28,35.14799880981445,27.4,34.71,False,False,False,False,False,True
mstr,2023-09-04,35.62799835205078,27.73,34.81,False,False,False,False,False,False
mstr,2023-09-11,34.077999114990234,27.99,34.91,False,True,False,True,False,False
mstr,2023-09-18,32.28099822998047,28.19,34.99,False,True,False,False,False,False
mstr,2023-09-25,32.827999114990234,28.43,35.08,False,True,False,False,False,False
mstr,2023-10-02,34.0629997253418,28.65,35.17,False,True,False,False,False,False
mstr,2023-10-09,31.82200050354004,28.72,35.26,False,True,False,False,False,False
mstr,2023-10-16,34.80400085449219,28.87,35.36,False,True,False,False,False,False
mstr,2023-10-23,40.67599868774414,29.33,35.49,False,False,False,False,False,True
mstr,2023-10-30,45.39500045776367,29.9,35.65,False,False,False,False,False,False
mstr,2023-11-06,50.917999267578125,30.55,35.83,False,False,False,False,False,False
mstr,2023-11-13,48.62200164794922,31.11,36.0,False,False,False,False,False,False
mstr,2023-11-20,52.02399826049805,31.74,36.19,False,False,False,False,False,False
mstr,2023-11-27,52.76800155639648,32.45,36.38,False,False,False,False,False,False
mstr,2023-12-04,59.93899917602539,33.32,36.6,False,False,False,False,False,False
mstr,2023-12-11,57.04100036621094,34.18,36.81,False,False,False,False,False,False
mstr,2023-12-18,61.92399978637695,35.1,37.05,False,False,False,False,False,False
mstr,2023-12-25,63.1619987487793,35.93,37.3,False,False,False,False,False,False
mstr,2024-01-01,63.108001708984375,36.71,37.54,False,False,False,False,False,False
mstr,2024-01-08,48.553001403808594,37.16,37.73,False,False,False,False,False,False
mstr,2024-01-15,48.09999847412109,37.56,37.92,False,False,False,False,False,False
mstr,2024-01-22,49.45000076293945,38.06,38.11,False,False,False,False,False,False
mstr,2024-01-29,50.0099983215332,38.47,38.31,False,False,False,False,False,False
mstr,2024-02-05,64.63200378417969,39.25,38.57,False,False,False,False,False,False
mstr,2024-02-12,69.95600128173828,40.16,38.85,False,False,False,False,False,False
mstr,2024-02-19,68.74400329589844,41.15,39.14,False,False,False,False,False,False
mstr,2024-02-26,107.93900299072266,42.77,39.61,False,False,False,False,False,False
mstr,2024-03-04,142.5590057373047,45.11,40.26,False,False,False,False,False,False
mstr,2024-03-11,178.23599243164062,48.09,41.1,False,False,False,False,False,False
mstr,2024-03-18,152.3000030517578,50.56,41.8,False,False,False,False,False,False
mstr,2024-03-25,170.45599365234375,53.3,42.59,False,False,False,False,False,False
mstr,2024-04-01,143.89999389648438,55.59,43.25,False,False,False,False,False,False
mstr,2024-04-08,147.95799255371094,57.9,43.93,False,False,False,False,False,False
mstr,2024-04-15,117.41100311279295,59.59,44.45,False,False,False,False,False,False
mstr,2024-04-22,128.23800659179688,61.61,45.04,False,False,False,False,False,False
mstr,2024-04-29,122.3010025024414,63.48,45.59,False,False,False,False,False,False
mstr,2024-05-06,118.0479965209961,65.27,46.12,False,False,False,False,False,False
mstr,2024-05-13,158.4499969482422,67.84,46.85,False,False,False,False,False,False
mstr,2024-05-20,168.48399353027344,70.64,47.64,False,False,False,False,False,False
mstr,2024-05-27,152.44900512695312,73.1,48.34,False,False,False,False,False,False
mstr,2024-06-03,159.6199951171875,75.64,49.08,False,False,False,False,False,False
mstr,2024-06-10,149.5540008544922,77.95,49.75,False,False,False,False,False,False
mstr,2024-06-17,148.37600708007812,80.15,50.42,False,False,False,False,False,False
mstr,2024-06-24,137.7480010986328,81.99,51.03,False,False,False,False,False,False
mstr,2024-07-01,128.1719970703125,83.68,51.6,False,False,False,False,False,False
mstr,2024-07-08,139.67599487304688,85.6,52.23,False,False,False,False,False,False
mstr,2024-07-15,177.85000610351562,88.41,53.04,False,False,False,False,False,False
mstr,2024-07-22,175.27099609375,91.14,53.84,False,False,False,False,False,False
mstr,2024-07-29,144.7989959716797,93.38,54.5,False,False,False,False,False,False
mstr,2024-08-05,135.3699951171875,95.42,55.09,False,False,False,False,False,False
mstr,2024-08-12,133.0399932861328,97.37,55.67,False,False,False,False,False,False
mstr,2024-08-19,150.00999450683594,99.66,56.33,False,False,False,False,False,False
mstr,2024-08-26,132.4199981689453,101.63,56.91,False,False,False,False,False,False
mstr,2024-09-02,114.3000030517578,103.27,57.39,False,False,False,False,False,False
mstr,2024-09-09,141.47000122070312,105.44,58.0,False,False,False,False,False,False
mstr,2024-09-16,144.77999877929688,107.66,58.61,False,False,False,False,False,False
mstr,2024-09-23,176.22000122070312,110.54,59.36,False,False,False,False,False,False
mstr,2024-09-30,176.50999450683594,113.38,60.08,False,False,False,False,False,False
mstr,2024-10-07,212.58999633789065,116.82,61.0,False,False,False,False,False,False
mstr,2024-10-14,215.8600006103516,120.23,61.92,False,False,False,False,False,False
mstr,2024-10-21,234.33999633789065,123.89,62.93,False,False,False,False,False,False
mstr,2024-10-28,229.7100067138672,127.52,63.89,False,False,False,False,False,False
mstr,2024-11-04,270.4200134277344,131.88,64.98,False,False,False,False,False,False
mstr,2024-11-11,340.6499938964844,137.64,66.39,False,False,False,False,False,False
mstr,2024-11-18,421.8800048828125,144.88,68.21,False,False,False,False,False,False
mstr,2024-11-25,387.4700012207031,151.49,69.84,False,False,False,False,False,False
